file,tota_name,tota_number,date_signed,chapter_id,chapter_name,region,composition,crossregional,wto,language,p1,p2,docid,year,decade,new_name3_matt,AE_loose,AE_strict,new_issue,doc_chapter_id
xml_files/pta_425.xml,Japan - Mongolia,425,2015-02-10,4247,"Technical Regulations, Standards And Conformity Assessment Procedures",East Asia,Bilateral,No,Yes,en,JPN,MNG,pta_425,2015,201,Technical Regulations And Barriers To Trade,Technical barriers,Technical barriers,0.0,pta_425_4247
xml_files/pta_425.xml,Japan - Mongolia,425,2015-02-10,4248,Trade In Services,East Asia,Bilateral,No,Yes,en,JPN,MNG,pta_425,2015,201,Trade In Services,Services,Services,1.0,pta_425_4248
xml_files/pta_425.xml,Japan - Mongolia,425,2015-02-10,4249,Movement Of Natural Persons,East Asia,Bilateral,No,Yes,en,JPN,MNG,pta_425,2015,201,Movement Of Persons,Movement,Movement,1.0,pta_425_4249
xml_files/pta_425.xml,Japan - Mongolia,425,2015-02-10,4250,Electronic Commerce,East Asia,Bilateral,No,Yes,en,JPN,MNG,pta_425,2015,201,E-commerce,E-commerce,E-commerce,1.0,pta_425_4250
xml_files/pta_425.xml,Japan - Mongolia,425,2015-02-10,4251,Investment,East Asia,Bilateral,No,Yes,en,JPN,MNG,pta_425,2015,201,Investment,Investment,Investment,1.0,pta_425_4251
xml_files/pta_425.xml,Japan - Mongolia,425,2015-02-10,4252,Competition,East Asia,Bilateral,No,Yes,en,JPN,MNG,pta_425,2015,201,Competition-Related Matters,,,1.0,pta_425_4252
xml_files/pta_425.xml,Japan - Mongolia,425,2015-02-10,4253,Intellectual Property,East Asia,Bilateral,No,Yes,en,JPN,MNG,pta_425,2015,201,Intellectual Property,Intellectual property,Intellectual property,1.0,pta_425_4253
xml_files/pta_425.xml,Japan - Mongolia,425,2015-02-10,4254,Government Procurement,East Asia,Bilateral,No,Yes,en,JPN,MNG,pta_425,2015,201,Government Procurement,Procurement,Procurement,0.0,pta_425_4254
xml_files/pta_425.xml,Japan - Mongolia,425,2015-02-10,4255,Improvement Of The Business Environment,East Asia,Bilateral,No,Yes,en,JPN,MNG,pta_425,2015,201,Private Sector And Business,,,1.0,pta_425_4255
xml_files/pta_425.xml,Japan - Mongolia,425,2015-02-10,4256,Cooperation,East Asia,Bilateral,No,Yes,en,JPN,MNG,pta_425,2015,201,General Provisions,,,0.0,pta_425_4256
xml_files/pta_425.xml,Japan - Mongolia,425,2015-02-10,4257,Dispute Settlement,East Asia,Bilateral,No,Yes,en,JPN,MNG,pta_425,2015,201,Dispute Settlement,Dispute settlement,Dispute settlement,0.0,pta_425_4257
xml_files/pta_425.xml,Japan - Mongolia,425,2015-02-10,4258,Final Provisions,East Asia,Bilateral,No,Yes,en,JPN,MNG,pta_425,2015,201,General Provisions,,,0.0,pta_425_4258
xml_files/pta_419.xml,Turkey - Malaysia,419,2014-04-17,4210,Preamble,East Asia; Europe,Bilateral,Yes,Yes,en,MYS,TUR,pta_419,2014,201,Preamble,,,0.0,pta_419_4210
xml_files/pta_419.xml,Turkey - Malaysia,419,2014-04-17,4211,Initial Provisions,East Asia; Europe,Bilateral,Yes,Yes,en,MYS,TUR,pta_419,2014,201,General Provisions,,,0.0,pta_419_4211
xml_files/pta_419.xml,Turkey - Malaysia,419,2014-04-17,4212,General Definitions,East Asia; Europe,Bilateral,Yes,Yes,en,MYS,TUR,pta_419,2014,201,"Objectives, Definitions and Scope",,,0.0,pta_419_4212
xml_files/pta_419.xml,Turkey - Malaysia,419,2014-04-17,4213,Trade In Goods,East Asia; Europe,Bilateral,Yes,Yes,en,MYS,TUR,pta_419,2014,201,Trade in Goods,,,0.0,pta_419_4213
xml_files/pta_419.xml,Turkey - Malaysia,419,2014-04-17,4214,Rules Of Origin,East Asia; Europe,Bilateral,Yes,Yes,en,MYS,TUR,pta_419,2014,201,Rules of origin,,,0.0,pta_419_4214
xml_files/pta_419.xml,Turkey - Malaysia,419,2014-04-17,4215,Customs Procedures And Cooperation,East Asia; Europe,Bilateral,Yes,Yes,en,MYS,TUR,pta_419,2014,201,Border Measures,,,0.0,pta_419_4215
xml_files/pta_419.xml,Turkey - Malaysia,419,2014-04-17,4216,Sanitary And Phytosanitary Measures,East Asia; Europe,Bilateral,Yes,Yes,en,MYS,TUR,pta_419,2014,201,Sanitary and phyto-sanitary,Sanitary and phyto-sanitary,Sanitary and phyto-sanitary,1.0,pta_419_4216
xml_files/pta_419.xml,Turkey - Malaysia,419,2014-04-17,4217,Technical Barriers To Trade,East Asia; Europe,Bilateral,Yes,Yes,en,MYS,TUR,pta_419,2014,201,Technical Regulations And Barriers To Trade,Technical barriers,Technical barriers,0.0,pta_419_4217
xml_files/pta_419.xml,Turkey - Malaysia,419,2014-04-17,4218,Trade Remedies,East Asia; Europe,Bilateral,Yes,Yes,en,MYS,TUR,pta_419,2014,201,Trade Remedies,Safeguards,,1.0,pta_419_4218
xml_files/pta_419.xml,Turkey - Malaysia,419,2014-04-17,4219,Economic And Technical Cooperation,East Asia; Europe,Bilateral,Yes,Yes,en,MYS,TUR,pta_419,2014,201,Economic Co-operation,,,0.0,pta_419_4219
xml_files/pta_419.xml,Turkey - Malaysia,419,2014-04-17,4220,Transparency,East Asia; Europe,Bilateral,Yes,Yes,en,MYS,TUR,pta_419,2014,201,Transparency,,,0.0,pta_419_4220
xml_files/pta_419.xml,Turkey - Malaysia,419,2014-04-17,4221,Institutional Provisions,East Asia; Europe,Bilateral,Yes,Yes,en,MYS,TUR,pta_419,2014,201,Institutions,,,0.0,pta_419_4221
xml_files/pta_419.xml,Turkey - Malaysia,419,2014-04-17,4222,Dispute Settlement,East Asia; Europe,Bilateral,Yes,Yes,en,MYS,TUR,pta_419,2014,201,Dispute Settlement,Dispute settlement,Dispute settlement,0.0,pta_419_4222
xml_files/pta_419.xml,Turkey - Malaysia,419,2014-04-17,4223,General Exceptions,East Asia; Europe,Bilateral,Yes,Yes,en,MYS,TUR,pta_419,2014,201,Exceptions,,,0.0,pta_419_4223
xml_files/pta_419.xml,Turkey - Malaysia,419,2014-04-17,4224,Final Provisions,East Asia; Europe,Bilateral,Yes,Yes,en,MYS,TUR,pta_419,2014,201,General Provisions,,,0.0,pta_419_4224
xml_files/pta_419.xml,Turkey - Malaysia,419,2014-04-17,4225,Conclusion,East Asia; Europe,Bilateral,Yes,Yes,en,MYS,TUR,pta_419,2014,201,Conclusions,,,0.0,pta_419_4225
xml_files/pta_418.xml,Turkey - Mauritius,418,2011-09-09,4203,Preamble,Africa; Europe,Bilateral,Yes,Yes,en,MUS,TUR,pta_418,2011,201,Preamble,,,0.0,pta_418_4203
xml_files/pta_418.xml,Turkey - Mauritius,418,2011-09-09,4204,Initial Provisions,Africa; Europe,Bilateral,Yes,Yes,en,MUS,TUR,pta_418,2011,201,General Provisions,,,0.0,pta_418_4204
xml_files/pta_418.xml,Turkey - Mauritius,418,2011-09-09,4205,Market Access For Goods,Africa; Europe,Bilateral,Yes,Yes,en,MUS,TUR,pta_418,2011,201,Trade In Goods,,,0.0,pta_418_4205
xml_files/pta_418.xml,Turkey - Mauritius,418,2011-09-09,4206,Trade Related Provisions,Africa; Europe,Bilateral,Yes,Yes,en,MUS,TUR,pta_418,2011,201,Trade-Related Provisions,,,0.0,pta_418_4206
xml_files/pta_418.xml,Turkey - Mauritius,418,2011-09-09,4207,Institutional Provisions,Africa; Europe,Bilateral,Yes,Yes,en,MUS,TUR,pta_418,2011,201,Institutions,,,0.0,pta_418_4207
xml_files/pta_418.xml,Turkey - Mauritius,418,2011-09-09,4208,Final Provisions,Africa; Europe,Bilateral,Yes,Yes,en,MUS,TUR,pta_418,2011,201,General Provisions,,,0.0,pta_418_4208
xml_files/pta_418.xml,Turkey - Mauritius,418,2011-09-09,4209,Conclusion,Africa; Europe,Bilateral,Yes,Yes,en,MUS,TUR,pta_418,2011,201,Conclusions,,,0.0,pta_418_4209
xml_files/pta_416.xml,EFTA - Central America (Costa Rica and Panama),416,2013-06-24,4166,Preamble,Central America; Europe,Plurilateral; One Party is an RTA,Yes,Yes,en,CHE CRI ISL LIE NOR PAN,,pta_416,2013,201,Preamble,,,0.0,pta_416_4166
xml_files/pta_416.xml,EFTA - Central America (Costa Rica and Panama),416,2013-06-24,4167,General Provisions,Central America; Europe,Plurilateral; One Party is an RTA,Yes,Yes,en,CHE CRI ISL LIE NOR PAN,,pta_416,2013,201,General Provisions,,,0.0,pta_416_4167
xml_files/pta_416.xml,EFTA - Central America (Costa Rica and Panama),416,2013-06-24,4168,Trade In Non-Agricultural Products,Central America; Europe,Plurilateral; One Party is an RTA,Yes,Yes,en,CHE CRI ISL LIE NOR PAN,,pta_416,2013,201,Trade in Goods,,,0.0,pta_416_4168
xml_files/pta_416.xml,EFTA - Central America (Costa Rica and Panama),416,2013-06-24,4169,Trade In Agricultural Products,Central America; Europe,Plurilateral; One Party is an RTA,Yes,Yes,en,CHE CRI ISL LIE NOR PAN,,pta_416,2013,201,Agriculture,,,0.0,pta_416_4169
xml_files/pta_416.xml,EFTA - Central America (Costa Rica and Panama),416,2013-06-24,4170,Trade In Services,Central America; Europe,Plurilateral; One Party is an RTA,Yes,Yes,en,CHE CRI ISL LIE NOR PAN,,pta_416,2013,201,Trade In Services,Services,Services,1.0,pta_416_4170
xml_files/pta_416.xml,EFTA - Central America (Costa Rica and Panama),416,2013-06-24,4171,Investment,Central America; Europe,Plurilateral; One Party is an RTA,Yes,Yes,en,CHE CRI ISL LIE NOR PAN,,pta_416,2013,201,Investment,Investment,Investment,1.0,pta_416_4171
xml_files/pta_416.xml,EFTA - Central America (Costa Rica and Panama),416,2013-06-24,4172,Protection Of Intellectual Property,Central America; Europe,Plurilateral; One Party is an RTA,Yes,Yes,en,CHE CRI ISL LIE NOR PAN,,pta_416,2013,201,Intellectual Property,Intellectual property,Intellectual property,1.0,pta_416_4172
xml_files/pta_416.xml,EFTA - Central America (Costa Rica and Panama),416,2013-06-24,4173,Government Procurement,Central America; Europe,Plurilateral; One Party is an RTA,Yes,Yes,en,CHE CRI ISL LIE NOR PAN,,pta_416,2013,201,Government Procurement,Procurement,Procurement,0.0,pta_416_4173
xml_files/pta_416.xml,EFTA - Central America (Costa Rica and Panama),416,2013-06-24,4174,Competition,Central America; Europe,Plurilateral; One Party is an RTA,Yes,Yes,en,CHE CRI ISL LIE NOR PAN,,pta_416,2013,201,Competition-Related Matters,,,1.0,pta_416_4174
xml_files/pta_416.xml,EFTA - Central America (Costa Rica and Panama),416,2013-06-24,4175,Trade And Sustainable Development,Central America; Europe,Plurilateral; One Party is an RTA,Yes,Yes,en,CHE CRI ISL LIE NOR PAN,,pta_416,2013,201,Environment And Natural Resources,Environment,Environment,1.0,pta_416_4175
xml_files/pta_416.xml,EFTA - Central America (Costa Rica and Panama),416,2013-06-24,4176,Cooperation,Central America; Europe,Plurilateral; One Party is an RTA,Yes,Yes,en,CHE CRI ISL LIE NOR PAN,,pta_416,2013,201,General Provisions,,,0.0,pta_416_4176
xml_files/pta_416.xml,EFTA - Central America (Costa Rica and Panama),416,2013-06-24,4177,Institutional Provisions,Central America; Europe,Plurilateral; One Party is an RTA,Yes,Yes,en,CHE CRI ISL LIE NOR PAN,,pta_416,2013,201,Institutions,,,0.0,pta_416_4177
xml_files/pta_416.xml,EFTA - Central America (Costa Rica and Panama),416,2013-06-24,4178,Dispute Settlement,Central America; Europe,Plurilateral; One Party is an RTA,Yes,Yes,en,CHE CRI ISL LIE NOR PAN,,pta_416,2013,201,Dispute Settlement,Dispute settlement,Dispute settlement,0.0,pta_416_4178
xml_files/pta_416.xml,EFTA - Central America (Costa Rica and Panama),416,2013-06-24,4179,Final Provisions,Central America; Europe,Plurilateral; One Party is an RTA,Yes,Yes,en,CHE CRI ISL LIE NOR PAN,,pta_416,2013,201,General Provisions,,,0.0,pta_416_4179
xml_files/pta_416.xml,EFTA - Central America (Costa Rica and Panama),416,2013-06-24,4180,Conclusion,Central America; Europe,Plurilateral; One Party is an RTA,Yes,Yes,en,CHE CRI ISL LIE NOR PAN,,pta_416,2013,201,Conclusions,,,0.0,pta_416_4180
xml_files/pta_415.xml,EFTA - Montenegro,415,2011-11-14,4155,Preamble,Europe,Bilateral; One Party is an RTA,No,Yes,en,CHE ISL LIE MNE NOR,,pta_415,2011,201,Preamble,,,0.0,pta_415_4155
xml_files/pta_415.xml,EFTA - Montenegro,415,2011-11-14,4156,General Provisions,Europe,Bilateral; One Party is an RTA,No,Yes,en,CHE ISL LIE MNE NOR,,pta_415,2011,201,General Provisions,,,0.0,pta_415_4156
xml_files/pta_415.xml,EFTA - Montenegro,415,2011-11-14,4157,Trade In Goods,Europe,Bilateral; One Party is an RTA,No,Yes,en,CHE ISL LIE MNE NOR,,pta_415,2011,201,Trade in Goods,,,0.0,pta_415_4157
xml_files/pta_415.xml,EFTA - Montenegro,415,2011-11-14,4158,Protection Of Intellectual Property,Europe,Bilateral; One Party is an RTA,No,Yes,en,CHE ISL LIE MNE NOR,,pta_415,2011,201,Intellectual Property,Intellectual property,Intellectual property,1.0,pta_415_4158
xml_files/pta_415.xml,EFTA - Montenegro,415,2011-11-14,4159,"Investment, Services And Government Procurement",Europe,Bilateral; One Party is an RTA,No,Yes,en,CHE ISL LIE MNE NOR,,pta_415,2011,201,Investment,Investment,Investment,1.0,pta_415_4159
xml_files/pta_415.xml,EFTA - Montenegro,415,2011-11-14,4160,Payments And Capital Movements,Europe,Bilateral; One Party is an RTA,No,Yes,en,CHE ISL LIE MNE NOR,,pta_415,2011,201,Payments And Movement Of Capital,,,1.0,pta_415_4160
xml_files/pta_415.xml,EFTA - Montenegro,415,2011-11-14,4161,Trade And Sustainable Development,Europe,Bilateral; One Party is an RTA,No,Yes,en,CHE ISL LIE MNE NOR,,pta_415,2011,201,Environment And Natural Resources,Environment,Environment,1.0,pta_415_4161
xml_files/pta_415.xml,EFTA - Montenegro,415,2011-11-14,4162,Institutional Provisions,Europe,Bilateral; One Party is an RTA,No,Yes,en,CHE ISL LIE MNE NOR,,pta_415,2011,201,Institutions,,,0.0,pta_415_4162
xml_files/pta_415.xml,EFTA - Montenegro,415,2011-11-14,4163,Dispute Settlement,Europe,Bilateral; One Party is an RTA,No,Yes,en,CHE ISL LIE MNE NOR,,pta_415,2011,201,Dispute Settlement,Dispute settlement,Dispute settlement,0.0,pta_415_4163
xml_files/pta_415.xml,EFTA - Montenegro,415,2011-11-14,4164,Final Provisions,Europe,Bilateral; One Party is an RTA,No,Yes,en,CHE ISL LIE MNE NOR,,pta_415,2011,201,General Provisions,,,0.0,pta_415_4164
xml_files/pta_415.xml,EFTA - Montenegro,415,2011-11-14,4165,Conclusion,Europe,Bilateral; One Party is an RTA,No,Yes,en,CHE ISL LIE MNE NOR,,pta_415,2011,201,Conclusions,,,0.0,pta_415_4165
xml_files/pta_412.xml,Japan - Peru,412,2011-05-31,4112,Preamble,East Asia; South America,Bilateral,Yes,Yes,en,JPN,PER,pta_412,2011,201,Preamble,,,0.0,pta_412_4112
xml_files/pta_412.xml,Japan - Peru,412,2011-05-31,4113,General Provisions,East Asia; South America,Bilateral,Yes,Yes,en,JPN,PER,pta_412,2011,201,General Provisions,,,0.0,pta_412_4113
xml_files/pta_412.xml,Japan - Peru,412,2011-05-31,4114,Trade In Goods,East Asia; South America,Bilateral,Yes,Yes,en,JPN,PER,pta_412,2011,201,Trade in Goods,,,0.0,pta_412_4114
xml_files/pta_412.xml,Japan - Peru,412,2011-05-31,4115,Rules Of Origin,East Asia; South America,Bilateral,Yes,Yes,en,JPN,PER,pta_412,2011,201,Rules of origin,,,0.0,pta_412_4115
xml_files/pta_412.xml,Japan - Peru,412,2011-05-31,4116,Customs Procedures And Trade Facilitation,East Asia; South America,Bilateral,Yes,Yes,en,JPN,PER,pta_412,2011,201,Border Measures,,,0.0,pta_412_4116
xml_files/pta_412.xml,Japan - Peru,412,2011-05-31,4117,Sanitary And Phytosanitary Measures,East Asia; South America,Bilateral,Yes,Yes,en,JPN,PER,pta_412,2011,201,Sanitary and phyto-sanitary,Sanitary and phyto-sanitary,Sanitary and phyto-sanitary,1.0,pta_412_4117
xml_files/pta_412.xml,Japan - Peru,412,2011-05-31,4118,"Technical Regulations, Standards And Conformity Assessment Procedures",East Asia; South America,Bilateral,Yes,Yes,en,JPN,PER,pta_412,2011,201,Technical Regulations And Barriers To Trade,Technical barriers,Technical barriers,0.0,pta_412_4118
xml_files/pta_412.xml,Japan - Peru,412,2011-05-31,4119,Cross-Border Trade In Services,East Asia; South America,Bilateral,Yes,Yes,en,JPN,PER,pta_412,2011,201,Trade In Services,Services,Services,1.0,pta_412_4119
xml_files/pta_412.xml,Japan - Peru,412,2011-05-31,4120,Telecommunications Services,East Asia; South America,Bilateral,Yes,Yes,en,JPN,PER,pta_412,2011,201,Transport And Communications,Telecommunications,Telecommunications,1.0,pta_412_4120
xml_files/pta_412.xml,Japan - Peru,412,2011-05-31,4121,Entry And Temporary Stay Of Nationals For Business Purposes,East Asia; South America,Bilateral,Yes,Yes,en,JPN,PER,pta_412,2011,201,Movement Of Persons,Movement,Movement,1.0,pta_412_4121
xml_files/pta_412.xml,Japan - Peru,412,2011-05-31,4122,Government Procurement,East Asia; South America,Bilateral,Yes,Yes,en,JPN,PER,pta_412,2011,201,Government Procurement,Procurement,Procurement,0.0,pta_412_4122
xml_files/pta_412.xml,Japan - Peru,412,2011-05-31,4123,Intellectual Property Rights,East Asia; South America,Bilateral,Yes,Yes,en,JPN,PER,pta_412,2011,201,Intellectual Property,Intellectual property,Intellectual property,1.0,pta_412_4123
xml_files/pta_412.xml,Japan - Peru,412,2011-05-31,4124,Competition,East Asia; South America,Bilateral,Yes,Yes,en,JPN,PER,pta_412,2011,201,Competition-Related Matters,,,1.0,pta_412_4124
xml_files/pta_412.xml,Japan - Peru,412,2011-05-31,4125,Improvement Of The Business Environment,East Asia; South America,Bilateral,Yes,Yes,en,JPN,PER,pta_412,2011,201,Private Sector And Business,,,1.0,pta_412_4125
xml_files/pta_412.xml,Japan - Peru,412,2011-05-31,4126,Cooperation,East Asia; South America,Bilateral,Yes,Yes,en,JPN,PER,pta_412,2011,201,General Provisions,,,0.0,pta_412_4126
xml_files/pta_412.xml,Japan - Peru,412,2011-05-31,4127,Dispute Settlement,East Asia; South America,Bilateral,Yes,Yes,en,JPN,PER,pta_412,2011,201,Dispute Settlement,Dispute settlement,Dispute settlement,0.0,pta_412_4127
xml_files/pta_412.xml,Japan - Peru,412,2011-05-31,4128,Final Provisions,East Asia; South America,Bilateral,Yes,Yes,en,JPN,PER,pta_412,2011,201,General Provisions,,,0.0,pta_412_4128
xml_files/pta_412.xml,Japan - Peru,412,2011-05-31,4129,Conclusion,East Asia; South America,Bilateral,Yes,Yes,en,JPN,PER,pta_412,2011,201,Conclusions,,,0.0,pta_412_4129
xml_files/pta_411.xml,EU - Papua New Guinea / Fiji,411,2009-07-30,4098,Preamble,Europe; Oceania,Plurilateral; One Party is an RTA,Yes,Yes,en,AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FJI FRA GBR GRC HUN IRL ITA LTU LUX LVA MLT NLD PNG POL PRT ROU SVK SVN SWE,,pta_411,2009,200,Preamble,,,0.0,pta_411_4098
xml_files/pta_411.xml,EU - Papua New Guinea / Fiji,411,2009-07-30,4099,Trade Partnership For Sustainable Development,Europe; Oceania,Plurilateral; One Party is an RTA,Yes,Yes,en,AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FJI FRA GBR GRC HUN IRL ITA LTU LUX LVA MLT NLD PNG POL PRT ROU SVK SVN SWE,,pta_411,2009,200,Environment And Natural Resources,Environment,Environment,1.0,pta_411_4099
xml_files/pta_411.xml,EU - Papua New Guinea / Fiji,411,2009-07-30,4100,Customs Duties,Europe; Oceania,Plurilateral; One Party is an RTA,Yes,Yes,en,AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FJI FRA GBR GRC HUN IRL ITA LTU LUX LVA MLT NLD PNG POL PRT ROU SVK SVN SWE,,pta_411,2009,200,Border Measures,,,0.0,pta_411_4100
xml_files/pta_411.xml,EU - Papua New Guinea / Fiji,411,2009-07-30,4101,Trade Defence Instruments,Europe; Oceania,Plurilateral; One Party is an RTA,Yes,Yes,en,AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FJI FRA GBR GRC HUN IRL ITA LTU LUX LVA MLT NLD PNG POL PRT ROU SVK SVN SWE,,pta_411,2009,200,Trade Remedies,Safeguards,,1.0,pta_411_4101
xml_files/pta_411.xml,EU - Papua New Guinea / Fiji,411,2009-07-30,4102,Non-Tariff Measures,Europe; Oceania,Plurilateral; One Party is an RTA,Yes,Yes,en,AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FJI FRA GBR GRC HUN IRL ITA LTU LUX LVA MLT NLD PNG POL PRT ROU SVK SVN SWE,,pta_411,2009,200,Technical Regulations And Barriers To Trade,Technical barriers,,0.0,pta_411_4102
xml_files/pta_411.xml,EU - Papua New Guinea / Fiji,411,2009-07-30,4103,Customs And Trade Facilitation,Europe; Oceania,Plurilateral; One Party is an RTA,Yes,Yes,en,AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FJI FRA GBR GRC HUN IRL ITA LTU LUX LVA MLT NLD PNG POL PRT ROU SVK SVN SWE,,pta_411,2009,200,Border Measures,,,0.0,pta_411_4103
xml_files/pta_411.xml,EU - Papua New Guinea / Fiji,411,2009-07-30,4104,Technical Barriers To Trade And Sanitary And Phytosanitary Measures,Europe; Oceania,Plurilateral; One Party is an RTA,Yes,Yes,en,AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FJI FRA GBR GRC HUN IRL ITA LTU LUX LVA MLT NLD PNG POL PRT ROU SVK SVN SWE,,pta_411,2009,200,Technical Regulations And Barriers To Trade,Technical barriers,,0.0,pta_411_4104
xml_files/pta_411.xml,EU - Papua New Guinea / Fiji,411,2009-07-30,4105,Objective And Scope,Europe; Oceania,Plurilateral; One Party is an RTA,Yes,Yes,en,AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FJI FRA GBR GRC HUN IRL ITA LTU LUX LVA MLT NLD PNG POL PRT ROU SVK SVN SWE,,pta_411,2009,200,"Objectives, Definitions and Scope",,,0.0,pta_411_4105
xml_files/pta_411.xml,EU - Papua New Guinea / Fiji,411,2009-07-30,4106,Consultations And Mediation,Europe; Oceania,Plurilateral; One Party is an RTA,Yes,Yes,en,AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FJI FRA GBR GRC HUN IRL ITA LTU LUX LVA MLT NLD PNG POL PRT ROU SVK SVN SWE,,pta_411,2009,200,Dispute Settlement,Dispute settlement,Dispute settlement,0.0,pta_411_4106
xml_files/pta_411.xml,EU - Papua New Guinea / Fiji,411,2009-07-30,4107,Dispute Settlement Procedures,Europe; Oceania,Plurilateral; One Party is an RTA,Yes,Yes,en,AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FJI FRA GBR GRC HUN IRL ITA LTU LUX LVA MLT NLD PNG POL PRT ROU SVK SVN SWE,,pta_411,2009,200,Dispute Settlement,Dispute settlement,Dispute settlement,0.0,pta_411_4107
xml_files/pta_411.xml,EU - Papua New Guinea / Fiji,411,2009-07-30,4108,General Provisions,Europe; Oceania,Plurilateral; One Party is an RTA,Yes,Yes,en,AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FJI FRA GBR GRC HUN IRL ITA LTU LUX LVA MLT NLD PNG POL PRT ROU SVK SVN SWE,,pta_411,2009,200,General Provisions,,,0.0,pta_411_4108
xml_files/pta_411.xml,EU - Papua New Guinea / Fiji,411,2009-07-30,4109,Institutional Provisions,Europe; Oceania,Plurilateral; One Party is an RTA,Yes,Yes,en,AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FJI FRA GBR GRC HUN IRL ITA LTU LUX LVA MLT NLD PNG POL PRT ROU SVK SVN SWE,,pta_411,2009,200,Institutions,,,0.0,pta_411_4109
xml_files/pta_411.xml,EU - Papua New Guinea / Fiji,411,2009-07-30,4110,General And Final Provisions,Europe; Oceania,Plurilateral; One Party is an RTA,Yes,Yes,en,AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FJI FRA GBR GRC HUN IRL ITA LTU LUX LVA MLT NLD PNG POL PRT ROU SVK SVN SWE,,pta_411,2009,200,General Provisions,,,0.0,pta_411_4110
xml_files/pta_411.xml,EU - Papua New Guinea / Fiji,411,2009-07-30,4111,Conclusion,Europe; Oceania,Plurilateral; One Party is an RTA,Yes,Yes,en,AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FJI FRA GBR GRC HUN IRL ITA LTU LUX LVA MLT NLD PNG POL PRT ROU SVK SVN SWE,,pta_411,2009,200,Conclusions,,,0.0,pta_411_4111
xml_files/pta_409.xml,Southern Common Market (MERCOSUR) - Southern African Customs Union (SACU),409,2008-12-15,4055,Preamble,South America; Africa,Bilateral; All Parties are RTAs,Yes,Yes,en,ARG BRA BWA LSO NAM PRY SWZ URY ZAF,,pta_409,2008,200,Preamble,,,0.0,pta_409_4055
xml_files/pta_409.xml,Southern Common Market (MERCOSUR) - Southern African Customs Union (SACU),409,2008-12-15,4056,Purpose Of The Agreement,South America; Africa,Bilateral; All Parties are RTAs,Yes,Yes,en,ARG BRA BWA LSO NAM PRY SWZ URY ZAF,,pta_409,2008,200,"Objectives, Definitions and Scope",,,0.0,pta_409_4056
xml_files/pta_409.xml,Southern Common Market (MERCOSUR) - Southern African Customs Union (SACU),409,2008-12-15,4057,Trade Liberalisation,South America; Africa,Bilateral; All Parties are RTAs,Yes,Yes,en,ARG BRA BWA LSO NAM PRY SWZ URY ZAF,,pta_409,2008,200,Trade Facilitation,,,0.0,pta_409_4057
xml_files/pta_409.xml,Southern Common Market (MERCOSUR) - Southern African Customs Union (SACU),409,2008-12-15,4058,Rules Of Origin,South America; Africa,Bilateral; All Parties are RTAs,Yes,Yes,en,ARG BRA BWA LSO NAM PRY SWZ URY ZAF,,pta_409,2008,200,Rules of origin,,,0.0,pta_409_4058
xml_files/pta_409.xml,Southern Common Market (MERCOSUR) - Southern African Customs Union (SACU),409,2008-12-15,4059,National Treatment,South America; Africa,Bilateral; All Parties are RTAs,Yes,Yes,en,ARG BRA BWA LSO NAM PRY SWZ URY ZAF,,pta_409,2008,200,Border Measures,,,0.0,pta_409_4059
xml_files/pta_409.xml,Southern Common Market (MERCOSUR) - Southern African Customs Union (SACU),409,2008-12-15,4060,Customs Valuation,South America; Africa,Bilateral; All Parties are RTAs,Yes,Yes,en,ARG BRA BWA LSO NAM PRY SWZ URY ZAF,,pta_409,2008,200,Border Measures,,,0.0,pta_409_4060
xml_files/pta_409.xml,Southern Common Market (MERCOSUR) - Southern African Customs Union (SACU),409,2008-12-15,4061,Exceptions,South America; Africa,Bilateral; All Parties are RTAs,Yes,Yes,en,ARG BRA BWA LSO NAM PRY SWZ URY ZAF,,pta_409,2008,200,Exceptions,,,0.0,pta_409_4061
xml_files/pta_409.xml,Southern Common Market (MERCOSUR) - Southern African Customs Union (SACU),409,2008-12-15,4062,Safeguard Measures,South America; Africa,Bilateral; All Parties are RTAs,Yes,Yes,en,ARG BRA BWA LSO NAM PRY SWZ URY ZAF,,pta_409,2008,200,Trade Remedies,Safeguards,Safeguards,1.0,pta_409_4062
xml_files/pta_409.xml,Southern Common Market (MERCOSUR) - Southern African Customs Union (SACU),409,2008-12-15,4063,Antidumping And Countervailing Measures,South America; Africa,Bilateral; All Parties are RTAs,Yes,Yes,en,ARG BRA BWA LSO NAM PRY SWZ URY ZAF,,pta_409,2008,200,Trade Remedies,Antidumping,Antidumping,1.0,pta_409_4063
