file	tota_name	tota_number	date_signed	chapter_id	chapter_name	region	composition	crossregional	wto	language	p1	p2	docid	year	decade	new_name3_matt	AE_loose	AE_strict	new_issue	doc_chapter_id
xml_files/pta_395.xml	EU - Colombia and Peru	395	2012-06-26	3829	Trade And Sustainable Development	Europe; South America	Plurilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR COL CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HUN IRL ITA LTU LUX LVA MLT NLD PER POL PRT ROU SVK SVN SWE		pta_395	2012	201	Environment And Natural Resources	Environment	Environment	1.0	pta_395_3829
xml_files/pta_395.xml	EU - Colombia and Peru	395	2012-06-26	3830	Transparency And Administrative Proceedings	Europe; South America	Plurilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR COL CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HUN IRL ITA LTU LUX LVA MLT NLD PER POL PRT ROU SVK SVN SWE		pta_395	2012	201	Transparency			0.0	pta_395_3830
xml_files/pta_395.xml	EU - Colombia and Peru	395	2012-06-26	3831	General Exceptions	Europe; South America	Plurilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR COL CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HUN IRL ITA LTU LUX LVA MLT NLD PER POL PRT ROU SVK SVN SWE		pta_395	2012	201	Exceptions			0.0	pta_395_3831
xml_files/pta_395.xml	EU - Colombia and Peru	395	2012-06-26	3832	Objectives, Scope Of Application And Definitions	Europe; South America	Plurilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR COL CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HUN IRL ITA LTU LUX LVA MLT NLD PER POL PRT ROU SVK SVN SWE		pta_395	2012	201	Objectives, Definitions and Scope			0.0	pta_395_3832
xml_files/pta_395.xml	EU - Colombia and Peru	395	2012-06-26	3833	Consultations	Europe; South America	Plurilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR COL CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HUN IRL ITA LTU LUX LVA MLT NLD PER POL PRT ROU SVK SVN SWE		pta_395	2012	201	Dispute Settlement	Dispute settlement	Dispute settlement	0.0	pta_395_3833
xml_files/pta_395.xml	EU - Colombia and Peru	395	2012-06-26	3834	Dispute Settlement Procedures	Europe; South America	Plurilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR COL CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HUN IRL ITA LTU LUX LVA MLT NLD PER POL PRT ROU SVK SVN SWE		pta_395	2012	201	Dispute Settlement	Dispute settlement	Dispute settlement	0.0	pta_395_3834
xml_files/pta_395.xml	EU - Colombia and Peru	395	2012-06-26	3835	General Provisions	Europe; South America	Plurilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR COL CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HUN IRL ITA LTU LUX LVA MLT NLD PER POL PRT ROU SVK SVN SWE		pta_395	2012	201	General Provisions			0.0	pta_395_3835
xml_files/pta_395.xml	EU - Colombia and Peru	395	2012-06-26	3836	Technical Assistance And Trade-Capacity Building	Europe; South America	Plurilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR COL CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HUN IRL ITA LTU LUX LVA MLT NLD PER POL PRT ROU SVK SVN SWE		pta_395	2012	201	Economic Development			0.0	pta_395_3836
xml_files/pta_395.xml	EU - Colombia and Peru	395	2012-06-26	3837	Final Provisions	Europe; South America	Plurilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR COL CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HUN IRL ITA LTU LUX LVA MLT NLD PER POL PRT ROU SVK SVN SWE		pta_395	2012	201	General Provisions			0.0	pta_395_3837
xml_files/pta_395.xml	EU - Colombia and Peru	395	2012-06-26	3838	Conclusion	Europe; South America	Plurilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR COL CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HUN IRL ITA LTU LUX LVA MLT NLD PER POL PRT ROU SVK SVN SWE		pta_395	2012	201	Conclusions			0.0	pta_395_3838
xml_files/pta_394.xml	EFTA - Hong Kong, China	394	2011-06-21	3788	Preamble	East Asia; Europe	Bilateral; One Party is an RTA	Yes	Yes	en	CHE HKG ISL LIE NOR		pta_394	2011	201	Preamble			0.0	pta_394_3788
xml_files/pta_394.xml	EFTA - Hong Kong, China	394	2011-06-21	3789	General Provisions	East Asia; Europe	Bilateral; One Party is an RTA	Yes	Yes	en	CHE HKG ISL LIE NOR		pta_394	2011	201	General Provisions			0.0	pta_394_3789
xml_files/pta_394.xml	EFTA - Hong Kong, China	394	2011-06-21	3790	Trade In Goods	East Asia; Europe	Bilateral; One Party is an RTA	Yes	Yes	en	CHE HKG ISL LIE NOR		pta_394	2011	201	Trade in Goods			0.0	pta_394_3790
xml_files/pta_394.xml	EFTA - Hong Kong, China	394	2011-06-21	3791	Trade In Services	East Asia; Europe	Bilateral; One Party is an RTA	Yes	Yes	en	CHE HKG ISL LIE NOR		pta_394	2011	201	Trade In Services	Services	Services	1.0	pta_394_3791
xml_files/pta_394.xml	EFTA - Hong Kong, China	394	2011-06-21	3792	Investment	East Asia; Europe	Bilateral; One Party is an RTA	Yes	Yes	en	CHE HKG ISL LIE NOR		pta_394	2011	201	Investment	Investment	Investment	1.0	pta_394_3792
xml_files/pta_394.xml	EFTA - Hong Kong, China	394	2011-06-21	3793	Protection Of Intellectual Property	East Asia; Europe	Bilateral; One Party is an RTA	Yes	Yes	en	CHE HKG ISL LIE NOR		pta_394	2011	201	Intellectual Property	Intellectual property	Intellectual property	1.0	pta_394_3793
xml_files/pta_394.xml	EFTA - Hong Kong, China	394	2011-06-21	3794	Government Procurement	East Asia; Europe	Bilateral; One Party is an RTA	Yes	Yes	en	CHE HKG ISL LIE NOR		pta_394	2011	201	Government Procurement	Procurement	Procurement	0.0	pta_394_3794
xml_files/pta_394.xml	EFTA - Hong Kong, China	394	2011-06-21	3795	Competition	East Asia; Europe	Bilateral; One Party is an RTA	Yes	Yes	en	CHE HKG ISL LIE NOR		pta_394	2011	201	Competition-Related Matters			1.0	pta_394_3795
xml_files/pta_394.xml	EFTA - Hong Kong, China	394	2011-06-21	3796	Trade And Environment	East Asia; Europe	Bilateral; One Party is an RTA	Yes	Yes	en	CHE HKG ISL LIE NOR		pta_394	2011	201	Environment And Natural Resources	Environment	Environment	1.0	pta_394_3796
xml_files/pta_394.xml	EFTA - Hong Kong, China	394	2011-06-21	3797	Institutional Provisions	East Asia; Europe	Bilateral; One Party is an RTA	Yes	Yes	en	CHE HKG ISL LIE NOR		pta_394	2011	201	Institutions			0.0	pta_394_3797
xml_files/pta_394.xml	EFTA - Hong Kong, China	394	2011-06-21	3798	Dispute Settlement	East Asia; Europe	Bilateral; One Party is an RTA	Yes	Yes	en	CHE HKG ISL LIE NOR		pta_394	2011	201	Dispute Settlement	Dispute settlement	Dispute settlement	0.0	pta_394_3798
xml_files/pta_394.xml	EFTA - Hong Kong, China	394	2011-06-21	3799	Final Provisions	East Asia; Europe	Bilateral; One Party is an RTA	Yes	Yes	en	CHE HKG ISL LIE NOR		pta_394	2011	201	General Provisions			0.0	pta_394_3799
xml_files/pta_394.xml	EFTA - Hong Kong, China	394	2011-06-21	3800	Conclusion	East Asia; Europe	Bilateral; One Party is an RTA	Yes	Yes	en	CHE HKG ISL LIE NOR		pta_394	2011	201	Conclusions			0.0	pta_394_3800
xml_files/pta_393.xml	Chile - Viet Nam	393	2011-11-11	3772	Preamble	South America; East Asia	Bilateral	Yes	Yes	en	CHL	VNM	pta_393	2011	201	Preamble			0.0	pta_393_3772
xml_files/pta_393.xml	Chile - Viet Nam	393	2011-11-11	3773	Initial Provisions	South America; East Asia	Bilateral	Yes	Yes	en	CHL	VNM	pta_393	2011	201	General Provisions			0.0	pta_393_3773
xml_files/pta_393.xml	Chile - Viet Nam	393	2011-11-11	3774	General Definitions	South America; East Asia	Bilateral	Yes	Yes	en	CHL	VNM	pta_393	2011	201	Objectives, Definitions and Scope			0.0	pta_393_3774
xml_files/pta_393.xml	Chile - Viet Nam	393	2011-11-11	3775	Trade In Goods	South America; East Asia	Bilateral	Yes	Yes	en	CHL	VNM	pta_393	2011	201	Trade in Goods			0.0	pta_393_3775
xml_files/pta_393.xml	Chile - Viet Nam	393	2011-11-11	3776	Rules Of Origin	South America; East Asia	Bilateral	Yes	Yes	en	CHL	VNM	pta_393	2011	201	Rules of origin			0.0	pta_393_3776
xml_files/pta_393.xml	Chile - Viet Nam	393	2011-11-11	3777	Customs Administration	South America; East Asia	Bilateral	Yes	Yes	en	CHL	VNM	pta_393	2011	201	Border Measures			0.0	pta_393_3777
xml_files/pta_393.xml	Chile - Viet Nam	393	2011-11-11	3778	Sanitary And Phytosanitary Measures	South America; East Asia	Bilateral	Yes	Yes	en	CHL	VNM	pta_393	2011	201	Sanitary and phyto-sanitary	Sanitary and phyto-sanitary	Sanitary and phyto-sanitary	1.0	pta_393_3778
xml_files/pta_393.xml	Chile - Viet Nam	393	2011-11-11	3779	Technical Regulations, Standards And Conformity Assessment Procedures	South America; East Asia	Bilateral	Yes	Yes	en	CHL	VNM	pta_393	2011	201	Technical Regulations And Barriers To Trade	Technical barriers	Technical barriers	0.0	pta_393_3779
xml_files/pta_393.xml	Chile - Viet Nam	393	2011-11-11	3780	Trade Defense	South America; East Asia	Bilateral	Yes	Yes	en	CHL	VNM	pta_393	2011	201	Trade Remedies	Safeguards		1.0	pta_393_3780
xml_files/pta_393.xml	Chile - Viet Nam	393	2011-11-11	3781	Cooperation	South America; East Asia	Bilateral	Yes	Yes	en	CHL	VNM	pta_393	2011	201	General Provisions			0.0	pta_393_3781
xml_files/pta_393.xml	Chile - Viet Nam	393	2011-11-11	3782	Transparency	South America; East Asia	Bilateral	Yes	Yes	en	CHL	VNM	pta_393	2011	201	Transparency			0.0	pta_393_3782
xml_files/pta_393.xml	Chile - Viet Nam	393	2011-11-11	3783	Administration	South America; East Asia	Bilateral	Yes	Yes	en	CHL	VNM	pta_393	2011	201	Administration			0.0	pta_393_3783
xml_files/pta_393.xml	Chile - Viet Nam	393	2011-11-11	3784	Dispute Settlement	South America; East Asia	Bilateral	Yes	Yes	en	CHL	VNM	pta_393	2011	201	Dispute Settlement	Dispute settlement	Dispute settlement	0.0	pta_393_3784
xml_files/pta_393.xml	Chile - Viet Nam	393	2011-11-11	3785	Exceptions	South America; East Asia	Bilateral	Yes	Yes	en	CHL	VNM	pta_393	2011	201	Exceptions			0.0	pta_393_3785
xml_files/pta_393.xml	Chile - Viet Nam	393	2011-11-11	3786	Final Provisions	South America; East Asia	Bilateral	Yes	Yes	en	CHL	VNM	pta_393	2011	201	General Provisions			0.0	pta_393_3786
xml_files/pta_393.xml	Chile - Viet Nam	393	2011-11-11	3787	Conclusion	South America; East Asia	Bilateral	Yes	Yes	en	CHL	VNM	pta_393	2011	201	Conclusions			0.0	pta_393_3787
xml_files/pta_392.xml	EU - Ukraine	392	2014-06-27	3721	Preamble	Europe; Commonwealth of Independent States (CIS)	Bilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HRV HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE UKR		pta_392	2014	201	Preamble			0.0	pta_392_3721
xml_files/pta_392.xml	EU - Ukraine	392	2014-06-27	3722	General Principles	Europe; Commonwealth of Independent States (CIS)	Bilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HRV HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE UKR		pta_392	2014	201	Objectives, Definitions and Scope			0.0	pta_392_3722
xml_files/pta_392.xml	EU - Ukraine	392	2014-06-27	3723	Political Dialogue And Reform, Political Association, Cooperation And Convergence In The Field Of Foreign And Security Policy	Europe; Commonwealth of Independent States (CIS)	Bilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HRV HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE UKR		pta_392	2014	201	Social Matters			1.0	pta_392_3723
xml_files/pta_392.xml	EU - Ukraine	392	2014-06-27	3724	Justice, Freedom And Security	Europe; Commonwealth of Independent States (CIS)	Bilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HRV HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE UKR		pta_392	2014	201	Legal And Judicial Affairs			1.0	pta_392_3724
xml_files/pta_392.xml	EU - Ukraine	392	2014-06-27	3725	National Treatment And Market Access For Goods	Europe; Commonwealth of Independent States (CIS)	Bilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HRV HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE UKR		pta_392	2014	201	Border Measures			0.0	pta_392_3725
xml_files/pta_392.xml	EU - Ukraine	392	2014-06-27	3726	Trade Remedies	Europe; Commonwealth of Independent States (CIS)	Bilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HRV HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE UKR		pta_392	2014	201	Trade Remedies	Safeguards		1.0	pta_392_3726
xml_files/pta_392.xml	EU - Ukraine	392	2014-06-27	3727	Technical Barriers To Trade	Europe; Commonwealth of Independent States (CIS)	Bilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HRV HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE UKR		pta_392	2014	201	Technical Regulations And Barriers To Trade	Technical barriers	Technical barriers	0.0	pta_392_3727
xml_files/pta_392.xml	EU - Ukraine	392	2014-06-27	3728	Sanitary And Phytosanitary Measures	Europe; Commonwealth of Independent States (CIS)	Bilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HRV HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE UKR		pta_392	2014	201	Sanitary and phyto-sanitary	Sanitary and phyto-sanitary	Sanitary and phyto-sanitary	1.0	pta_392_3728
xml_files/pta_392.xml	EU - Ukraine	392	2014-06-27	3729	Customs And Trade Facilitation	Europe; Commonwealth of Independent States (CIS)	Bilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HRV HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE UKR		pta_392	2014	201	Border Measures			0.0	pta_392_3729
xml_files/pta_392.xml	EU - Ukraine	392	2014-06-27	3730	Establishment, Trade In Services And Electronic Commerce	Europe; Commonwealth of Independent States (CIS)	Bilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HRV HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE UKR		pta_392	2014	201	Trade In Services	Services		1.0	pta_392_3730
xml_files/pta_392.xml	EU - Ukraine	392	2014-06-27	3731	Current Payments And Movement Of Capital	Europe; Commonwealth of Independent States (CIS)	Bilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HRV HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE UKR		pta_392	2014	201	Payments And Movement Of Capital			1.0	pta_392_3731
xml_files/pta_392.xml	EU - Ukraine	392	2014-06-27	3732	Public Procurement	Europe; Commonwealth of Independent States (CIS)	Bilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HRV HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE UKR		pta_392	2014	201	Government Procurement	Procurement	Procurement	0.0	pta_392_3732
xml_files/pta_392.xml	EU - Ukraine	392	2014-06-27	3733	Intellectual Property	Europe; Commonwealth of Independent States (CIS)	Bilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HRV HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE UKR		pta_392	2014	201	Intellectual Property	Intellectual property	Intellectual property	1.0	pta_392_3733
xml_files/pta_392.xml	EU - Ukraine	392	2014-06-27	3734	Competition	Europe; Commonwealth of Independent States (CIS)	Bilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HRV HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE UKR		pta_392	2014	201	Competition-Related Matters			1.0	pta_392_3734
xml_files/pta_392.xml	EU - Ukraine	392	2014-06-27	3735	Trade-Related Energy	Europe; Commonwealth of Independent States (CIS)	Bilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HRV HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE UKR		pta_392	2014	201	Environment And Natural Resources			1.0	pta_392_3735
xml_files/pta_392.xml	EU - Ukraine	392	2014-06-27	3736	Transparency	Europe; Commonwealth of Independent States (CIS)	Bilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HRV HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE UKR		pta_392	2014	201	Transparency			0.0	pta_392_3736
xml_files/pta_392.xml	EU - Ukraine	392	2014-06-27	3737	Trade And Sustainable Development	Europe; Commonwealth of Independent States (CIS)	Bilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HRV HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE UKR		pta_392	2014	201	Environment And Natural Resources	Environment	Environment	1.0	pta_392_3737
xml_files/pta_392.xml	EU - Ukraine	392	2014-06-27	3738	Dispute Settlement	Europe; Commonwealth of Independent States (CIS)	Bilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HRV HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE UKR		pta_392	2014	201	Dispute Settlement	Dispute settlement	Dispute settlement	0.0	pta_392_3738
xml_files/pta_392.xml	EU - Ukraine	392	2014-06-27	3739	Mediation Mechanism	Europe; Commonwealth of Independent States (CIS)	Bilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HRV HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE UKR		pta_392	2014	201	Dispute Settlement	Dispute settlement	Dispute settlement	0.0	pta_392_3739
xml_files/pta_392.xml	EU - Ukraine	392	2014-06-27	3740	Energy Cooperation, Including Nuclear Issues	Europe; Commonwealth of Independent States (CIS)	Bilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HRV HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE UKR		pta_392	2014	201	Environment And Natural Resources			1.0	pta_392_3740
xml_files/pta_392.xml	EU - Ukraine	392	2014-06-27	3741	Macro-Economic Cooperation	Europe; Commonwealth of Independent States (CIS)	Bilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HRV HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE UKR		pta_392	2014	201	Economic Co-operation			0.0	pta_392_3741
xml_files/pta_392.xml	EU - Ukraine	392	2014-06-27	3742	Management Of Public Finances: Budget Policy, Internal Control And External Audit.	Europe; Commonwealth of Independent States (CIS)	Bilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HRV HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE UKR		pta_392	2014	201	Financial Co-operation			0.0	pta_392_3742
xml_files/pta_392.xml	EU - Ukraine	392	2014-06-27	3743	Taxation	Europe; Commonwealth of Independent States (CIS)	Bilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HRV HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE UKR		pta_392	2014	201	Monetary And Taxation			1.0	pta_392_3743
xml_files/pta_392.xml	EU - Ukraine	392	2014-06-27	3744	Statistics	Europe; Commonwealth of Independent States (CIS)	Bilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HRV HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE UKR		pta_392	2014	201	Science, Technology And Information			1.0	pta_392_3744
xml_files/pta_392.xml	EU - Ukraine	392	2014-06-27	3745	Environment	Europe; Commonwealth of Independent States (CIS)	Bilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HRV HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE UKR		pta_392	2014	201	Environment And Natural Resources	Environment	Environment	1.0	pta_392_3745
xml_files/pta_392.xml	EU - Ukraine	392	2014-06-27	3746	Transport	Europe; Commonwealth of Independent States (CIS)	Bilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HRV HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE UKR		pta_392	2014	201	Transport And Communications			1.0	pta_392_3746
xml_files/pta_392.xml	EU - Ukraine	392	2014-06-27	3747	Space	Europe; Commonwealth of Independent States (CIS)	Bilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HRV HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE UKR		pta_392	2014	201	Science, Technology And Information			1.0	pta_392_3747
xml_files/pta_392.xml	EU - Ukraine	392	2014-06-27	3748	Cooperation In Science And Technology	Europe; Commonwealth of Independent States (CIS)	Bilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HRV HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE UKR		pta_392	2014	201	Science, Technology And Information			1.0	pta_392_3748
xml_files/pta_392.xml	EU - Ukraine	392	2014-06-27	3749	Industrial And Enterprise Policy	Europe; Commonwealth of Independent States (CIS)	Bilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HRV HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE UKR		pta_392	2014	201	Industry			0.0	pta_392_3749
xml_files/pta_392.xml	EU - Ukraine	392	2014-06-27	3750	Mining And Metals	Europe; Commonwealth of Independent States (CIS)	Bilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HRV HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE UKR		pta_392	2014	201	Environment And Natural Resources			1.0	pta_392_3750
xml_files/pta_392.xml	EU - Ukraine	392	2014-06-27	3751	Financial Services	Europe; Commonwealth of Independent States (CIS)	Bilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HRV HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE UKR		pta_392	2014	201	Trade In Services	Financial services	Financial services	1.0	pta_392_3751
xml_files/pta_392.xml	EU - Ukraine	392	2014-06-27	3752	Company Law, Corporate Governance, Accounting And Auditing	Europe; Commonwealth of Independent States (CIS)	Bilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HRV HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE UKR		pta_392	2014	201	Private Sector And Business			1.0	pta_392_3752
xml_files/pta_392.xml	EU - Ukraine	392	2014-06-27	3753	Information Society	Europe; Commonwealth of Independent States (CIS)	Bilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HRV HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE UKR		pta_392	2014	201	Science, Technology And Information			1.0	pta_392_3753
xml_files/pta_392.xml	EU - Ukraine	392	2014-06-27	3754	Audio-Visual Policy	Europe; Commonwealth of Independent States (CIS)	Bilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HRV HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE UKR		pta_392	2014	201	Cultural Matters			1.0	pta_392_3754
xml_files/pta_392.xml	EU - Ukraine	392	2014-06-27	3755	Tourism	Europe; Commonwealth of Independent States (CIS)	Bilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HRV HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE UKR		pta_392	2014	201	Movement Of Persons	Movement		1.0	pta_392_3755
xml_files/pta_392.xml	EU - Ukraine	392	2014-06-27	3756	Agriculture And Rural Development	Europe; Commonwealth of Independent States (CIS)	Bilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HRV HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE UKR		pta_392	2014	201	Agriculture			0.0	pta_392_3756
xml_files/pta_392.xml	EU - Ukraine	392	2014-06-27	3757	Fisheries And Maritime Policies	Europe; Commonwealth of Independent States (CIS)	Bilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HRV HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE UKR		pta_392	2014	201	Fisheries And Maritime			1.0	pta_392_3757
xml_files/pta_392.xml	EU - Ukraine	392	2014-06-27	3759	Consumer Protection	Europe; Commonwealth of Independent States (CIS)	Bilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HRV HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE UKR		pta_392	2014	201	Commercial Policy			1.0	pta_392_3759
xml_files/pta_392.xml	EU - Ukraine	392	2014-06-27	3760	Cooperation On Employment, Social Policy And Equal Opportunities	Europe; Commonwealth of Independent States (CIS)	Bilateral; One Party is an RTA	Yes	Yes	en	AUT BEL BGR CYP CZE DEU DNK ESP EST FIN FRA GBR GRC HRV HUN IRL ITA LTU LUX LVA MLT NLD POL PRT ROU SVK SVN SWE UKR		pta_392	2014	201	Labour	Labor	Labor	1.0	pta_392_3760
